"","x"
"1",17.3237737305936
"2",16.4436923287671
"3",17.6501585936073
"4",17.416953109589
"5",16.0410041689498
"6",16.014958260274
"7",15.1545601872146
"8",16.01539456621
"9",14.5648856210046
"10",15.5018483607306
"11",13.8451158995434
"12",13.8609087990868
"13",14.5004543150685
"14",13.5862856849315
"15",14.7504057899543
"16",15.7548387579909
"17",15.7007775890411
"18",15.2511316575343
"19",15.0790854474886
"20",15.600962977169
"21",13.4159139041096
"22",14.7624480502283
"23",14.6524131187215
"24",14.601320173516
"25",13.192191109589
"26",13.9954939908676
"27",14.7315169954338
"28",15.6632815890411
"29",17.5815924200913
"30",15.9479624018265
"31",12.984201652968
"32",14.5459063242009
"33",15.2204519817352
"34",12.6420197077626
"35",14.409820739726
